C1,C2,C3,C4,C5,C6,C7,C8
23.23060859995041,-67.3246133195277,-264.1916327311106,-77.31930996710462,32.31718697292114,-272.6904287816403,-286.4382038664491,-6.987964826740172
-15.482786424743093,12.896233660398712,-173.52230870675038,11.709847219747843,-20.365082243632678,-110.35526997260665,-202.89029241225964,-25.551177458774074
-17.276254212646705,-1.8858250353112533,-188.02319572078494,-17.227278083411495,-24.784263342539806,-154.28900227628296,-216.2135850676417,-27.384763450800886
-6.0512667401589155,33.623373286360845,-82.05652933271737,48.7989650518087,6.33746298555529,3.0630081483933145,-111.45609419583482,-30.487358258553986
43.581233170484026,-80.79993630657611,-233.1514315034529,-97.18435989967314,58.90316383794282,-264.9079359990025,-249.75665712582443,-16.90021248163334
10.77887911852957,9.818404346998605,-83.30747354006,23.78559235350738,2.7364390581625275,-44.3340319385784,-98.80340672591677,1.8246857402883436
-1.8371168312008976,-8.990141647233552,-85.1935997008972,-18.72638968394201,-9.669485747099646,-93.75575867602859,-93.23915270120688,-25.541010447114694
-53.633367885688834,77.54547835351264,76.54063541605451,77.83458119466903,-64.57610527755833,140.83902726203857,67.10310287014623,-42.187607681637324
15.648421078969404,-62.593541317037925,-74.99449752242663,-87.54077020133786,44.3334712154073,-133.03518221782397,-71.37091399747268,-31.476337207135987
4.06545883002448,12.949536789102876,35.72170558803515,18.90801763926858,-7.5034986365592315,43.8436751609739,37.590019212358975,29.349995376956443
16.736617412851164,-21.403454823987985,9.89657858080072,-23.45546074249489,26.968078675579378,-19.607311937115817,16.35947789634986,14.82151733660044
-12.53466226372729,64.3738348428955,136.7872378294969,84.58671434880107,-28.11874108247679,184.83140637340372,137.75661335552226,40.40566742832095
15.811127345079429,-54.24892060701392,-9.380558324569101,-60.14356595779902,44.69021354571676,-60.22462730330803,0.702076588888022,-13.883356309907416
28.802406575746787,-14.445658635033276,29.85191633341183,13.10581450893291,20.21228486288907,18.74628515117823,37.8986724219436,72.2445067769236
-10.194329833490386,-12.800884797839435,25.39918224127412,-7.949085761851683,-16.148352740151672,0.16688038008352113,33.99028257382006,-11.825356829475494
-26.058107951005944,55.87192788258535,116.73357125188521,73.9008409278687,-50.26471053655865,152.4138329902419,119.13386225530986,19.106937915675836
16.686111868899168,-37.22386270314168,5.265599968591716,-38.0268067878851,43.061742961377014,-21.4012350205707,12.590690786233194,-21.75966243756433
8.077588085887253,-12.574376472283811,-19.0470384018786,-26.686142944793,-12.54629351578119,-41.429454409476925,-12.951117495358325,22.923215935424803
34.48969926593693,-11.174981888282641,-3.962422332148005,-5.128031902960531,49.059895385987204,-11.242905691355107,-0.15355913834329823,14.805644331743752
-5.785218650543364,49.06282882172501,48.42415934506536,51.15989617326198,-39.51072589519627,76.31698739835456,47.40843399653899,22.2077648230917
-8.545074796985645,15.555636061543126,12.396436879894829,-3.0975748371060656,5.187523952569403,23.87000236645497,10.681827596336916,-50.942088997525694
6.544423793017604,-25.08955660965628,-73.98718388379955,-50.24868776112748,-5.662924801232842,-106.62941966202104,-72.36574935727779,-0.42635823666754663
-52.62297552731616,31.66070810072158,6.808674761548423,10.280025409212694,-58.39420425868772,22.44751048721707,4.206326390108762,-60.183061505761195
-16.331031808482226,19.817329995284194,10.568181475977301,21.080593422067377,-16.12907639626864,20.36057819472227,7.191395824124696,-0.9890247985574797
-19.567190204216303,21.57162556909246,47.754062913551046,36.01059526865082,1.6942276087934178,82.43430886665418,42.86709194664564,-29.812971098931975
63.030728066087164,-85.43656547250808,-106.35314543693647,-72.04049665575438,90.52795968387821,-159.94004346122753,-103.7875205567086,48.55443581306555
25.881900704667803,-2.5132380714769558,-1.824195231513645,28.565823790417266,24.83809200976605,15.762559309020224,-3.2203547260478724,41.36019377777567
0.390815716534411,-2.6206115166303916,-21.41281382341642,-0.9213576504181491,-8.548739543332104,-29.181770766062996,-22.04122476593487,16.6213295192012
-35.082828316713524,57.26183874027373,80.16311067859554,61.57535762523076,-36.89420518219758,134.90899740676554,75.25160148019835,-24.83390593213078
18.47996787010557,-63.561477241792765,-97.10690572729975,-95.32538226947295,34.920938758427766,-152.59370336639125,-93.21243009870132,-13.736875700247674
-16.658315782062864,27.829530148086132,15.189682937823065,15.029759668386603,-33.10289781158278,38.451107133195286,13.536170556571617,-0.6665677665500301
0.6611838293685455,-9.726200776839557,-25.454660884219987,-27.743018608634262,-2.286618417776536,-44.37105826764703,-24.36366774914847,-2.9612208911103686
-36.90496653747782,67.63229701247766,98.98637584569113,72.42638928970403,-51.22528462072036,158.41965849428323,93.56568119343179,-12.516813941684452
30.84079015909088,-76.10300105156796,-81.11296974265218,-86.58580542645902,55.599436884326686,-138.25235636629486,-77.72229559483189,-6.622376907166947
-11.228073354868538,10.702730028033574,13.877199142684399,20.359919240423988,-33.11823739222951,25.608944895055814,12.199349521216492,23.974827610015655
17.064361875019937,-31.057771146019224,-22.5574185004153,-16.540980148521072,22.420122766318357,-47.59499306764081,-22.191564610695345,7.688361877912298
-53.483808982716745,74.1835374073426,108.78629838286831,88.35859402839455,-84.90417973715121,163.83625341321797,102.51849643518024,-9.187231196705309
15.839027325619133,-51.0130607455561,-46.1299680659161,-61.298306242695176,47.34826420247212,-88.27048301804756,-44.09202513687764,-32.286612512035745
-14.071895151097749,8.305748384094985,1.5367456819291103,3.353325509354903,-30.626441606915378,0.32714392341409204,2.097386875121151,10.933079024505798
16.898683953289733,-12.438691300888344,-15.507658697495751,-16.59659894930879,35.20360266492651,-31.04326537806682,-13.772702402133634,-4.052293093926448
-7.641793228527099,56.269227246818765,79.85951688762358,75.63965386045545,-20.82141501610295,123.29516334958763,77.40613915033377,27.445775337322242
23.75692552530179,-30.15677228557045,-20.36691479265713,-28.77086735884015,58.97131273204835,-37.54308990647648,-18.280431063605253,-23.86767657018259
43.32352867467782,-31.772535420139917,-51.10303933857758,-17.806403312659288,38.70374257444382,-71.06297144708823,-48.27482244375921,52.818607344968605
3.837583889358704,-0.6794052298572054,-18.0950407417453,-1.5886647421847395,3.7244201790675455,-19.453720145996705,-18.48445205330003,-11.80309665418178
9.78895612742541,28.70877412171423,29.511004433547477,47.35194515350579,-11.280234195289086,55.053007450811556,26.018232896746262,32.698386115115724
13.598717684055824,-3.1378132122815567,2.0857156342130705,2.410923284083944,22.746682939703113,13.152731456013393,0.039907135803061246,-25.067445429326593
18.808961737141683,-41.55546723740227,-78.43193391765897,-47.104544624258665,3.3787995495066414,-115.9466738351383,-74.86761833644084,12.81939179718559
-16.76784147197521,13.624081371469716,4.073681900513226,16.068850116234692,-17.726812269119925,17.020563390962987,5.770860749530099,-21.107179891899975
-46.47612854088941,35.648366026451285,24.205862207968536,19.303985997797326,-66.97018290444605,33.44576909972404,25.545976433395218,-16.333393468726914
-33.77519735206983,38.297463752331446,68.62413319283375,29.670371322814187,-7.237089878410451,106.08127156908489,68.28473543329763,-39.51116513216341
23.321755537182494,-55.561619545071046,-78.25383123796543,-83.05861446759764,35.70193269603323,-130.55291178390019,-72.48305412564457,19.68321426306416
-17.178831004706705,24.297654265136988,33.13798162720468,16.801539225862502,-20.557861506617243,51.19753391442651,33.07060721040995,3.526495172705878
-18.528596458869753,12.552080934241067,3.200482124654542,-15.138511525301867,-25.49716181544577,-8.134290592390247,2.2051433831930276,-3.6443815000532673
-22.014688133928594,47.47834239284983,95.64500355693633,59.97380237121879,-15.890331113777064,144.49865653680914,90.22849195611614,-6.823815492546686
35.82716255589873,-77.07742685753372,-94.6788325440815,-92.97450562553794,56.03976833573148,-155.6657504613266,-91.65725088629107,0.2334295631222042
44.60022790709115,-9.191218941344289,4.092326038859609,33.57082774137057,38.063956921100555,20.671570755911013,3.4554367503031154,59.93856000903129
24.380056544211637,-28.139660857407378,-35.478146013404896,-5.218122996490625,11.912400203498054,-56.280523579309666,-33.3996564439456,11.782662847727009
-21.43231820973631,61.66980505714109,93.1548980100679,96.21927352186025,-43.415685183241195,153.7405737801186,88.88724474982952,-5.901707428232216
15.32934437914213,-64.02494851546959,-81.49675865412452,-72.63351744175871,31.58777512314458,-133.89988855855958,-77.097333977056,-34.69000883048636
-39.1425393537584,29.157116057556646,15.680496235689876,20.55235865847823,-66.56580290656726,32.52493191863567,15.954699438731149,-14.94319977427686
-23.301805285390294,-9.191795742645054,-21.70659181580418,-32.61715666345575,-12.568188374607725,-39.281882283747585,-19.894769418276844,-30.88723013978558
-69.00220056260068,79.77374996059318,105.45946058522338,66.80114496830575,-87.11093753669623,164.9628502802944,101.06552020174185,-20.81876613216934
7.743188752752776,-53.07627222620907,-52.02115668128633,-83.6256578175093,55.051329540219434,-89.89167956535537,-48.907922760759796,-32.70147207704896
32.830989468394264,-21.49205597611426,-22.45580478000114,-9.882223922704233,36.24429797976707,-27.464625697045566,-21.290269970430806,72.06883365954832
8.88027782801621,-14.015246310196387,-28.671386973924317,-19.95858900061744,18.71661138946094,-45.793910012918595,-27.838961229222303,-0.08599831963589659
35.47250510823145,31.967243912775746,56.816173347874894,80.06384963585,32.55490488846161,92.54971743548896,53.104541358988534,82.20826404771331
26.963102853861187,-24.313033662388104,-29.969955593903258,-16.72002778310803,40.75058172592897,-49.789983365341485,-30.36603408514045,-16.156824774309896
56.121635994740764,-31.03381896617352,-58.44401440490869,-5.575811215033614,45.257597035918025,-85.5622118636067,-58.028043979787384,59.25915502260245
4.158794467749532,6.822838958462464,-8.303427117525265,16.265511337411272,-8.649158018772589,-13.108762657975216,-9.3654223100867,-20.293321422620718
-38.84810422978116,56.55634798022876,51.211396862310245,54.3949619959763,-74.45686991717035,74.95403465164311,46.22840158660475,-24.294337163671962
-34.06799840556139,17.952279510450357,38.89524827597234,5.051977000197129,-16.534548640122907,52.68482254745962,36.5212577085611,-75.9992911567922
-12.754634261114155,-31.265528159623457,-49.52476784813938,-58.710728302435776,-19.622596646746015,-84.54140018752841,-46.87697811035884,-22.301377478690725
-1.40114910213347,7.021445019596775,17.555107830253057,4.241200161679928,6.768074203132051,35.329713530219095,18.195282666004534,-11.423039612209937
-22.60445144044699,25.2356798529538,26.0319608361924,11.593905805418586,-45.77579329501581,39.845813454106306,26.47896417645858,3.781721069456528
-12.787682749232687,28.342019186492312,67.9107553229748,30.99825559266506,4.061797625406249,111.4081546666943,66.44107150872225,-19.43442258854934
37.1204360704718,-69.83548180487738,-85.81743755188027,-82.36885156415741,46.74907921489331,-135.3662911744989,-80.47997224945576,34.06653558718575
4.55785147834804,4.613127908617008,18.95438783163772,17.717306286580165,2.153826988843605,39.26942549661591,19.666441891782426,28.865574307233878
-2.811284018600052,-10.6500966692208,-12.12886883623577,-14.388594190130693,-11.373488565009824,-23.8372623821233,-10.753930623851222,22.80926157921372
-26.804877521824018,52.117797024699264,81.61301419474677,53.97884229368997,-28.117486071205555,134.29271308081542,77.36512935458136,-5.077634230497582
19.385470403433125,-67.15269488054538,-99.96918801644578,-97.36542836247227,36.90725233240453,-160.931986711914,-95.69788316009321,-4.811241111471134
-18.61341709347064,31.846523111593978,11.36215389871466,20.008972277689058,-29.670724772279076,27.789204596624582,8.422817266858816,3.9616368032016243
14.299290846333538,-13.977565254804254,-31.715059326295133,-16.022897480043248,26.144824043681123,-59.0519270096341,-31.56168674213428,-1.204419678379606
-30.673270008966337,76.98366827425512,95.07015630301763,87.6082584112,-43.15433527008899,149.73919659357858,88.76300694227993,-18.522523978754826
41.86265894688869,-69.90155429232928,-79.33699104966536,-72.3619222639521,74.94318202366877,-138.52274950132312,-74.51641734576658,-22.02191150856394
22.50633596527337,3.5830963704158107,1.1723792028727622,23.49281200829054,4.89791203140514,10.775208144168435,2.94633142589048,29.13823834833792
15.158054718995135,-20.08935923234063,-28.977941213314665,-20.66278248162614,13.47855055125607,-49.833609303325346,-25.110942143205737,-5.927173342868075
-19.170637574295363,58.90834343691277,94.39166475029131,83.49288661692081,-42.84398866206118,150.43836288897504,91.10773401995117,14.67151490925345
17.056254804272193,-44.87523957157032,-55.379170366682125,-65.07705080643007,40.36523893240585,-89.60480075428222,-53.42393327677079,-24.48582601781722
9.284718342020371,-3.364616190004787,-16.608876900286198,2.8965476645318535,-4.077677973227203,-17.845303303840417,-17.375669443742993,40.91670098180878
7.4846262293614885,-10.395630834286903,-19.491874837526993,-8.018496160566887,20.073936009318786,-30.79544676313298,-20.557895895382174,-1.17342765470652
-32.776656275504884,63.749238295749876,73.3678428561613,74.90744465362944,-56.09425059273885,116.44603978672231,67.14865296785389,13.52533311756996
-6.8961322635657885,-19.135425039620795,-10.065636651864361,-24.095266802498344,26.522056377659528,-24.193779580461722,-10.46204861837219,-41.494705100601756
6.397953732490846,-23.63979696442167,-48.83465459051559,-26.015569779411216,-1.3247267287747735,-73.64404703307133,-47.34208341431568,29.458991916904047
-28.30164375529761,6.743951518651539,-2.769461021873039,0.20499583892921922,-20.46438947354603,-5.494025754690767,-2.15129802204478,-26.261583514479337
-27.215040583495107,35.36207934664104,40.662470026312974,41.3124682759236,-42.81752510910859,61.41040674013073,38.499120742926216,10.16234747096673
-0.004698633993092575,-5.247194314034831,29.060483026866958,8.765706851244396,27.842036808387242,40.0528743249007,27.39584842778621,-28.685186004815076
21.619182969852133,-47.43429440947876,-71.01407597248507,-58.050139006218544,5.811192964989281,-112.52913329310861,-68.10110824940863,12.500275160423023
28.443201837101853,-7.213264862667222,8.301971053637372,15.182246758932603,27.346438550289957,19.0012018705679,8.604750082320104,10.632011270205778
-2.864775349545513,16.386400977705854,14.753515934518171,20.607359269264148,-36.087980188674386,19.804052900259038,15.08361941325817,8.765056471169032
-16.485849472928788,31.399697912941896,69.26516766712525,46.29468611394053,-11.573650134884875,109.50215701639921,67.64358733425969,-32.1252704487434
5.296939546076351,-56.170397273684,-75.78077798576838,-71.40767556318875,8.119648217690518,-125.71764701092279,-69.85033529195385,-12.750146200707627
-36.92401007963054,25.77039437382965,36.54898947437387,26.616266308429985,-37.670824101935864,61.98802009375136,36.58040764587533,-20.30025668642751
-31.973069881448758,11.347178405386588,6.002027833640907,-10.416737277348766,-36.32394502017933,2.715341619549768,7.9498329090262745,-18.660837660543176
-50.52052257514329,71.50597561873536,107.4725385647613,56.560218629931384,-47.37712305280991,171.81930793229526,103.99838919608078,-38.781678967606915
68.3100891210026,-78.09352515348135,-95.09670001457575,-102.21285685131147,103.44704281293986,-148.11383099674958,-88.84859652570566,31.46430219657084
31.175294570676293,13.415777579607072,6.2844077810363626,13.220670449166205,12.174396378084387,28.822989477456773,7.8464334635689115,54.9879732688321
46.89353776733194,-29.013087439493702,-48.34570866528433,-33.938612347095216,54.440844453413256,-71.86526714273145,-44.75262158586109,41.994706395439486
8.416800219377185,48.99763153018244,70.52379896708248,74.63855962079909,-5.198609441016775,123.11221875105284,67.19333661874275,39.23058755755125
21.616282592700443,-70.87098145150401,-96.49766537313047,-84.86400558114504,44.34746473832893,-159.19223134417547,-93.36488088326824,-16.702230365021702
22.986477099306107,-8.642973968329974,-18.52713157521168,15.868557326774264,15.87649074948403,-19.562370570239295,-20.336376051432232,42.65596625386298
13.405463491888652,-25.352712663104462,-42.677298228762695,-17.33604552061139,14.152348464373036,-74.74630868548353,-44.608474327389864,5.81061808666273
-35.14386715217002,62.778828999732006,87.93389211265549,91.33467612778985,-55.557101843243714,133.31675492027705,80.43500872730877,6.466923236764691
18.169154495372165,-48.13815656535177,-50.49043724069599,-46.30271862947687,47.73173046917761,-92.64524384440804,-49.49999484858369,-27.34698495904823
-34.39283188722447,18.36611722689992,-8.193812948569118,8.36999694720034,-61.24197701951191,-14.00776460792817,-9.233974824796181,-9.546911260377824
-23.35714957499753,8.638037936892086,1.9721361930691192,-3.4299800902129696,-10.664459958996934,-10.090532294430504,1.9968782083606602,-51.91374149706534
-53.56119207717248,86.1955614984226,83.48038306773596,63.44765894221519,-81.51859729850571,128.46899123411131,76.77888805515255,-28.577468533167853
-8.983468332339305,-4.290177593311421,6.278208987806674,-29.928933519623897,25.929312725764802,-1.5786396466064623,3.34672571389857,-62.423849745400325
33.66467737881166,-29.46674580371405,-45.414714293707185,-32.68992601652146,30.663592866960915,-66.60560214967207,-46.687648035368476,38.249740644361154
-5.543170719785088,-1.8991003788907117,1.8631716087490953,0.018777651849800018,-2.791020321915181,6.420594839129053,-0.037728101652368465,-10.76070334333638
11.019471005862703,11.917251753626658,39.783646509241024,47.09257419503581,-5.94751015859786,64.66723624600617,37.9892933937646,48.91359714021657
-43.78147555450616,10.87821526126744,43.47309290430183,12.248887000219387,-37.53255483902219,66.05406843735288,44.01821624770469,-53.26639934473368
39.21906426979229,-69.5346294418831,-69.88901353574578,-53.98197243741063,46.20185287107156,-107.42985468623435,-61.339467699911694,42.54369686567548
-30.617837334734883,10.83574287134018,17.948506928832337,18.646670545095,-42.62667090711184,37.167626413240306,23.391148907453992,-18.46486709762143
-20.74801947048507,10.826789445458438,8.750913407901574,10.272469863762195,-28.709545893704288,16.014967683631227,13.367577496532892,2.103593204679555
-23.367379967456188,34.33294303347879,56.04897753097067,33.932978695286025,-13.00104104089128,99.70071491738513,57.26552634672212,-26.686861182089842
20.547958386096592,-62.22701458612256,-102.44963052712914,-97.40403717577878,32.80276785544341,-155.98716688302414,-95.95123119631573,4.858250610492617
13.95050633173489,16.301271216631726,-0.9184519170541107,2.978571953569573,13.671923056816,19.685912353494416,-1.3235708008825806,24.020627595486637
48.953593265077416,-19.564638890748196,-31.574195373888198,-18.52695193069945,49.333996572871946,-47.53715825638216,-30.52226744366914,51.80510407978285
-12.390946703161815,66.24065401312168,82.75880392946017,65.77063652710564,-26.385928247937784,139.09184240016873,76.72569938301699,-4.234837594937379
93.61477375130517,-84.68543516023469,-98.15620529963924,-73.00962049581304,123.37157834749775,-159.90801630132603,-94.4837284504603,47.36434321681773
-13.777604420290203,41.50902267063749,26.760530072418174,46.23418322968518,-53.95428401972554,47.89459746904062,24.949478380611506,7.432616473169487
19.126628169783544,-7.436847205199939,-15.93895140134278,-1.7155004733950656,24.88929380453381,-38.27767262576048,-15.896249810944228,6.074233029065786
-37.550769627295985,78.21236575850365,109.17233619214844,97.02975841733843,-61.01986855405747,168.3552084771139,103.85419273623525,-1.8998782746315666
-8.56039502918117,-46.32417411990704,-66.6794910482175,-80.44529055214697,17.10762705693327,-119.92054041537455,-64.33355261636325,-47.66262074990697
8.88440315953637,-2.996690970309886,1.4515785973494006,10.878571928036408,10.605050447977963,7.380199175956342,0.8481699045510357,35.8076028513146
-20.800184964321282,-10.938811751841026,-26.57341937555221,-31.096903229150886,-21.389569622749754,-50.3478000132092,-26.876909201643237,-35.47669481437297
-28.78958071067237,54.70771659426593,87.00587692923312,68.93077809825328,-38.024081940603004,135.4320730571205,79.3397019793412,-5.970597173424885
16.452949950097345,-55.6026708117584,-51.679427439492045,-64.08827109268263,42.02252978988243,-92.75000000540668,-53.82851529403839,-37.99422274713263
-5.949006428191635,-10.665986237243436,-22.500860518274227,-12.780773226654643,-20.418257089823808,-34.30175910061167,-27.772834986235278,7.678465259778472
-14.729399556580015,-10.200219538401717,-18.431490942736264,-20.354177894632688,-6.169640847601476,-33.56125918603516,-23.222827197413668,-29.022031284964296
-40.783615756156,48.32052168626483,75.61752209716293,61.28087196471921,-55.30300604898969,113.01072979250009,68.1099899018991,-8.777574195756712
-17.111039509113276,-16.939499797789033,-5.448085474514233,-33.07925899521301,5.363217955150848,-11.837044026622058,-6.171024101279167,-63.27438997276026
24.38216525445282,-40.55695471845348,-47.8641222767621,-33.08435823134621,19.063630274011707,-70.01621561232642,-42.90555040287265,25.662981907430098
24.360863453467303,-10.801569094900962,-6.60566243516682,4.6397551668489045,26.366664625346097,-0.7757800521044008,-0.8874874153010318,9.039364642582779
25.11991466639152,23.81074471441282,28.692562499642957,51.515577930759484,4.071127895191631,54.109440037862406,34.282399815490905,61.83556612544568
14.213465300087611,10.959677855935169,31.956906748975847,30.756898670572358,32.81350191630801,53.92885875994303,37.987812610746374,2.9132952271653814
64.64771117062324,-55.462304171535806,-83.68460663430572,-37.490377176462005,70.80692921582265,-124.8358972692432,-73.034968024224,72.27423035436014
